Company,Title,Technical Keywords,Nontechnical Keywords
Amazon,"Software Development Engineer II, India Consumer","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'language', 'complex', 'new', 'test']"
Amazon,"Software Development Engineer, Amazon Private Brands","['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'aws', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'science', 'language', 'complex', 'related field', 'test', 'problem solving']"
Amazon,"Software Development Engineer, Amazon Private Brands","['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'aws', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'science', 'language', 'complex', 'related field', 'test', 'problem solving']"
Amazon,Software Development Engineer I - Costa Rica,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'computer', 'code', 'application', 'engineer', 'programming', 'bachelor', 'testing', 'aws', 'agile', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'including', 'management', 'knowledge', 'building', 'science', 'technology', 'language', 'developing', 'strong', 'service', 'high', 'test', 'fast paced']"
Amazon,Software Development Engineer II - Costa Rica,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'computer', 'code', 'application', 'engineer', 'programming', 'bachelor', 'testing', 'aws', 'agile', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'including', 'management', 'knowledge', 'building', 'science', 'technology', 'language', 'developing', 'strong', 'service', 'high', 'test', 'fast paced']"
Amazon,"Software Development Engineer II, AB Supplier Ops Tech","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'cloud', 'architecture', 'mathematics', 'testing', 'aws', 'coding', 'scaling', 'software development', 'computer science']","['experience', 'year', 'related', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'building', 'science', 'language', 'complex', 'related field', 'electrical', 'new', 'test', 'distributed']"
Amazon,Software Development Engineer II  - AEE pooling,"['java', 'python', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'css', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'bachelor', 'architecture', 'testing', 'coding', 'security', 'algorithms', 'javascript', 'object oriented', 'software development', 'computer science']","['experience', 'technical', 'equivalent', 'ability', 'including', 'management', 'knowledge', 'building', 'science', 'language', 'developing', 'service', 'understanding', 'test']"
Amazon,Software Development Engineer | Amazon Delivery Experience (DEX),"['java', 'python', 'c++', '', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'new']"
Amazon,"Software Development Engineer II, Amazon Business (B2B)","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'agile', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'building', 'language', 'experience working', 'complex', 'new', 'test', 'distributed']"
Amazon,Software Development Engineer II - AMZ6157076,"['', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'bachelor', 'mathematics', 'testing', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'related field', 'test']"
Amazon,Software Development Engineer II - AMZRR0019,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer I Intech BR,"['', 'object', 'oriented', 'language', 'data', 'ui', 'design', 'request', 'r', 'software', 'engineering', 'systems', 'application', 'engineer', 'programming', 'models', 'business', 'architecture', 'communication', 'database', 'unix', 'linux', 'object oriented']","['experience', 'degree', 'technical', 'ability', 'team', 'including', 'skill', 'building', 'project', 'technology', 'language', 'strong', 'complex', 'understanding', 'high']"
Amazon,Software Development Engineer In Test Internship - 2023 (US),"['java', 'python', '', 'object', 'oriented', 'language', 'development', 'ui', 'r', 'software', 'engineering', 'computer', 'engineer', 'bachelor', 'communication', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'including', 'knowledge', 'skill', 'science', 'language', 'strong', 'high', 'test']"
Amazon,Software Engineer,"['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'r', 'software', 'computer', 'programming', 'bachelor', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'including', 'field', 'science', 'language', 'related field', 'understanding', 'problem solving']"
Amazon,"Sr. Software Sys Dev Engineer, Kuiper Ground Systems Engineering","['java', 'python', 'c++', '', 'oriented', 'js', 'ui', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'product', 'engineer', 'programming', 'bachelor', 'business', 'communication', 'mathematics', 'aws', 'agile', 'linux', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'ability', 'management', 'knowledge', 'skill', 'field', 'science', 'developing', 'strong', 'related field', 'service', 'high', 'electrical', 'new']"
Amazon,Tech Lead / Senior Software Development Engineer,"['', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'computer', 'code', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'ability', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'science', 'language', 'developing', 'strong', 'complex', 'related field', 'service', 'test']"
Amazon,Software Development Engineer II Amazon Business,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'agile', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'building', 'language', 'experience working', 'complex', 'new', 'test', 'distributed']"
Amazon,Software Development Engineer III - AMZRR0922-15,"['java', 'c++', '', 'object', 'oriented', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'mathematics', 'object oriented', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'management', 'skill', 'field', 'project', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer II – TEST - AMZ6025177,"['java', 'c++', '', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'sql', 'bachelor', 'mathematics', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'related field', 'test', 'distributed']"
Amazon,Software Development Engineer II – TEST - AMZ6319809,"['java', 'c++', '', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'sql', 'bachelor', 'mathematics', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'related field', 'test', 'distributed']"
Amazon,"Software Development Engineer - Merch On Demand, Merch by Amazon","['java', '', 'language', 'development', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'engineer', 'programming', 'architecture', 'testing', 'agile', 'coding', 'scaling', 'software development']","['experience', 'year', 'ability', 'including', 'management', 'knowledge', 'language', 'new', 'test', 'distributed']"
Amazon,"Software Development Engineer, AWS Managed Services","['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'engineer', 'programming', 'architecture', 'communication', 'testing', 'aws', 'coding', 'software development', 'computer science']","['experience', 'year', 'technical', 'ability', 'including', 'management', 'knowledge', 'skill', 'science', 'using', 'language', 'developing', 'strong', 'complex', 'high', 'test', 'distributed', 'problem solving']"
Amazon,Software Development Engineer (Big Data and ML) - FinTech,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'development', 'ui', 'design', 'analysis', 'r', 'software', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'architecture', 'agile', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'ability', 'team', 'including', 'field', 'science', 'language', 'complex', 'related field', 'service', 'new', 'distributed', 'problem solving']"
Amazon,"Software Engineer, Compute Platforms","['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'systems', 'computer', 'code', 'programming', 'sql', 'bachelor', 'testing', 'aws', 'coding', 'unix', 'linux', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'ability', 'including', 'management', 'knowledge', 'field', 'building', 'science', 'language', 'experience working', 'complex', 'practical', 'test', 'distributed']"
Amazon,Senior Software Development Engineer,"['java', 'python', 'web', '', 'language', 'data', 'structure', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'computer', 'code', 'product', 'engineer', 'programming', 'cloud', 'bachelor', 'architecture', 'communication', 'testing', 'aws', 'coding', 'linux', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'science', 'language', 'experience working', 'strong', 'related field', 'service', 'understanding', 'test']"
Amazon,"Sr. Software Development Engineer, Kuiper Solutions Engineering Team","['', 'language', 'development', 'design', 'r', 'software', 'engineering', 'systems', 'engineer', 'programming', 'cloud', 'architecture', 'communication', 'aws', 'scaling', 'unix', 'linux', 'software development']","['experience', 'year', 'related', 'work', 'ability', 'team', 'knowledge', 'skill', 'language', 'developing', 'strong', 'service', 'high', 'new']"
Amazon,Software Development Engineer,"['', 'object', 'language', 'ui', 'design', 'management', 'r', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'testing', 'coding', 'scaling']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'language', 'complex', 'new', 'test']"
Amazon,Software Development Engineer,"['java', 'python', 'web', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'html', 'js', 'react', 'node.js', 'vue', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'code', 'application', 'cloud', 'aws', 'algorithms', 'networking', 'software development', 'computer science']","['experience', 'year', 'related', 'equivalent', 'working', 'work', 'ability', 'including', 'field', 'building', 'science', 'using', 'language', 'developing', 'related field', 'service', 'understanding', 'high', 'distributed']"
Amazon,Sr Embedded Software Engineer,"['', 'development', 'r', 'engineering', 'computer', 'engineer', 'architecture', 'linux']","['experience', 'year', 'working', 'work', 'team', 'experience working', 'understanding', 'high', 'electrical']"
Amazon,Senior Software Development Engineer,"['', 'language', 'data', 'development', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'product', 'programming', 'bachelor', 'architecture', 'communication', 'database', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'ability', 'skill', 'field', 'building', 'project', 'science', 'language', 'experience working', 'related field', 'understanding', 'new', 'distributed']"
Amazon,Software Development Engineer,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'development', 'css', 'ui', 'design', 'ajax', 'r', 'software', 'systems', 'programming', 'architecture', 'coding', 'scaling', 'javascript', 'software development']","['experience', 'year', 'ability', 'including', 'skill', 'building', 'language', 'strong', 'complex', 'service', 'understanding', 'high', 'new', 'problem solving']"
Amazon,Software Development Engineer,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'r', 'software', 'systems', 'computer', 'programming', 'models', 'business', 'architecture', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'equivalent', 'work', 'ability', 'including', 'project', 'science', 'language', 'service', 'new', 'practical']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'systems', 'code', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'ability', 'including', 'management', 'building', 'language', 'complex', 'new', 'test']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'systems', 'code', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'ability', 'including', 'management', 'building', 'language', 'complex', 'new', 'test']"
Amazon,Software Development Engineer,"['web', 'spring', '', 'language', 'data', 'development', 'design', 'r', 'software', 'systems', 'application', 'programming', 'sql', 'architecture', 'database', 'scaling', 'software development']","['experience', 'year', 'work', 'ability', 'including', 'language', 'new', 'practical']"
Amazon,"Software Development Engineer , ASSET","['java', '', 'object', 'oriented', 'data', 'structure', 'development', 'ui', 'design', 'r', 'systems', 'computer', 'code', 'product', 'engineer', 'cloud', 'architecture', 'communication', 'aws', 'agile', 'security', 'algorithms', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'working', 'work', 'team', 'knowledge', 'skill', 'field', 'building', 'science', 'experience working', 'service', 'high', 'new']"
Amazon,Jr. Software Dev Engineer,"['', 'language', 'r', 'systems', 'programming']","['work', 'ability', 'knowledge', 'language']"
Amazon,Jr. Software Dev Engineer,"['java', '', 'language', 'ui', 'r', 'systems', 'programming', 'networking']","['equivalent', 'working', 'work', 'ability', 'knowledge', 'language']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'machine learning', 'bachelor', 'architecture', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'ability', 'knowledge', 'field', 'science', 'language', 'strong', 'related field', 'new', 'problem solving']"
Amazon,"Sr. Wireless Software Embedded Engineer,    ","['c++', '', 'language', 'data', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'engineer', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'team', 'knowledge', 'building', 'language', 'new']"
Amazon,Software Development Engineer,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'ui', 'design', 'analysis', 'r', 'software', 'systems', 'computer', 'product', 'programming', 'cloud', 'bachelor', 'architecture', 'algorithms', 'object oriented', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'including', 'knowledge', 'skill', 'field', 'building', 'science', 'language', 'strong', 'related field', 'service', 'new']"
Amazon,"Senior Software Engineer, Personalization - Customer Intent","['java', 'web', '', 'language', 'data', 'structure', 'development', 'html', 'css', 'ui', 'design', 'analysis', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'cloud', 'architecture', 'communication', 'mathematics', 'aws', 'scaling', 'javascript', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'work', 'ability', 'team', 'knowledge', 'skill', 'field', 'building', 'science', 'language', 'developing', 'strong', 'complex', 'service', 'new', 'distributed', 'problem solving']"
Amazon,"Software Development Engineer, AWS","['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'ui', 'design', 'r', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'machine learning', 'architecture', 'communication', 'mathematics', 'coding', 'computer science']","['experience', 'degree', 'equivalent', 'working', 'work', 'including', 'knowledge', 'skill', 'building', 'science', 'language', 'experience working', 'strong', 'service', 'high', 'new', 'distributed', 'problem solving']"
Amazon,Software Development Engineer Intern,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'design', 'analysis', 'r', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms', 'computer science']","['experience', 'degree', 'related', 'technical', 'ability', 'knowledge', 'field', 'science', 'language', 'complex', 'related field', 'distributed', 'problem solving']"
Amazon,Software Development Engineer,"['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'development', 'ui', 'design', 'analysis', 'r', 'software', 'systems', 'computer', 'programming', 'machine learning', 'architecture', 'scaling', 'software development', 'computer science']","['experience', 'year', 'related', 'equivalent', 'ability', 'including', 'knowledge', 'science', 'language', 'service', 'high', 'new']"
Amazon,Senior Software Engineer - CDN,"['web', 'c++', '', 'development', 'ui', 'r', 'programming', 'linux', 'algorithms']","['experience', 'year', 'related', 'work']"
Amazon,Software Development Engineer 2,"['java', '', 'language', 'data', 'development', 'design', 'r', 'software', 'systems', 'programming', 'sql', 'architecture', 'database', 'troubleshooting', 'scaling', 'software development']","['experience', 'year', 'work', 'ability', 'knowledge', 'skill', 'language', 'new', 'distributed']"
Amazon,"iOS Software Engineer, Amazon.com Services LLC","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'language', 'complex', 'new', 'test']"
Amazon,Software Development Engineer,"['', 'language', 'development', 'ui', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'aws', 'scaling', 'software development']","['experience', 'year', 'working', 'work', 'ability', 'building', 'using', 'language', 'service', 'new', 'fast paced']"
Amazon,Software Development Engineer II - AMZRR0922-14,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer II - AMZRR0922-17,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Sr Software Automation Engineer,"['python', '', 'storage', 'r', 'systems', 'computer', 'engineer', 'testing', 'aws', 'linux', 'networking', 'computer science']","['experience', 'year', 'working', 'work', 'team', 'science', 'experience working', 'understanding', 'high', 'electrical', 'practical', 'test']"
Amazon,"Software Dev Engineer II , InTech Latam Expansion - MX","['java', 'python', 'web', 'c++', '', 'language', 'data', 'development', 'ui', 'design', 'request', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'models', 'bachelor', 'business', 'architecture', 'database', 'agile', 'unix', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'team', 'including', 'skill', 'building', 'science', 'technology', 'language', 'strong', 'complex', 'service', 'understanding', 'high']"
Amazon,"Senior Software Development Engineer, Data Ingestion","['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'storage', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'architecture', 'communication', 'database', 'scaling', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'knowledge', 'skill', 'science', 'using', 'language', 'strong', 'complex', 'understanding', 'high', 'new', 'distributed']"
Amazon,Software Development Engineer II - AMZRR0922-13,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer III - ADCC-T5803,"['java', 'c++', '', 'object', 'oriented', 'development', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'object oriented', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'management', 'field', 'project', 'science', 'using', 'developing', 'related field', 'service', 'electrical', 'distributed']"
Amazon,Software Development Engineer II - AMZRR0922-16,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer II - AMZRR0922-04,"['java', 'c++', '', 'object', 'oriented', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service', 'distributed']"
Amazon,Software Development Engineer I - ADCC-T5825,"['java', 'c++', '', 'object', 'oriented', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'object oriented', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'management', 'field', 'project', 'science', 'using', 'developing', 'related field', 'service', 'electrical', 'distributed']"
Amazon,"Senior Software Development Engineer, Benefits Technology - Global Healthcare ","['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'product', 'engineer', 'programming', 'cloud', 'bachelor', 'architecture', 'communication', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'technical', 'equivalent', 'work', 'ability', 'including', 'building', 'science', 'language', 'developing', 'strong', 'service', 'understanding', 'new']"
Amazon,Software Development Engineer (Role based in Luxembourg),"['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'code', 'product', 'engineer', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'building', 'project', 'language', 'complex', 'new', 'test']"
Amazon,"Software Engineer, Kuiper Ground Systems Engineering","['java', 'python', 'web', 'c++', '', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'r', 'software', 'systems', 'computer', 'application', 'product', 'programming', 'cloud', 'models', 'bachelor', 'architecture', 'aws', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'ability', 'including', 'building', 'science', 'language', 'developing', 'new', 'test']"
Amazon,Software Development Engineer II - 82818-62,"['', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'new']"
Amazon,Software Development Engineer II - 82818-54,"['java', 'python', 'c++', '', 'object', 'oriented', 'data', 'structure', 'js', 'node.js', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'application', 'engineer', 'bachelor', 'mathematics', 'algorithms', 'javascript', 'object oriented', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'field', 'science', 'using', 'developing', 'related field', 'service', 'new', 'test', 'distributed']"
Amazon,"BXT- Software Development Engineer, People Engine","['web', '', 'object', 'oriented', 'language', 'data', 'development', 'design', 'analysis', 'r', 'software', 'systems', 'programming', 'cloud', 'architecture', 'agile', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'complex', 'service', 'new', 'distributed', 'problem solving']"
Amazon,"Software Development Engineer  - ES Tech, People Engine","['web', '', 'object', 'oriented', 'language', 'data', 'development', 'design', 'analysis', 'r', 'software', 'systems', 'programming', 'cloud', 'architecture', 'agile', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'complex', 'service', 'new', 'distributed', 'problem solving']"
Amazon,Software Development Engineer II - AMZ6042052,"['', 'data', 'structure', 'ui', 'r', 'engineering', 'computer', 'code', 'engineer', 'bachelor', 'mathematics', 'algorithms', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'knowledge', 'skill', 'field', 'science', 'related field', 'test']"
Amazon,Software Development Engineer II - AMZ5650340,"['c++', '', 'ui', 'design', 'r', 'engineering', 'systems', 'computer', 'application', 'engineer', 'bachelor', 'mathematics', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'developing', 'related field', 'service']"
Amazon,"Software Development Engineer | Amazon Delivery Experience (DEX) , Last Mile","['java', 'python', 'c++', '', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'new']"
Amazon,"Senior Software Engineer, Compute Platforms","['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'systems', 'computer', 'code', 'programming', 'sql', 'bachelor', 'testing', 'aws', 'coding', 'unix', 'linux', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'ability', 'including', 'management', 'knowledge', 'field', 'building', 'science', 'language', 'experience working', 'complex', 'practical', 'test', 'distributed']"
Amazon,"Software Development Engineer II, Amazon Prime Video","['', 'language', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'product', 'engineer', 'programming', 'cloud', 'architecture', 'communication', 'scaling', 'software development', 'computer science']","['experience', 'year', 'technical', 'equivalent', 'work', 'ability', 'building', 'science', 'language', 'developing', 'strong', 'service', 'understanding', 'high', 'new', 'fast paced']"
Amazon,Software Development Engineer (Level 4),"['java', 'c++', '', 'object', 'oriented', 'data', 'structure', 'development', 'ui', 'design', 'asynchronous', 'analysis', 'r', 'systems', 'computer', 'product', 'programming', 'machine learning', 'business', 'architecture', 'algorithms', 'object oriented', 'computer science']","['experience', 'related', 'technical', 'ability', 'knowledge', 'skill', 'field', 'building', 'science', 'technology', 'strong', 'related field', 'service', 'high', 'distributed']"
Amazon,"BRA - Software Developer Engineer III (SDE, L6) , INTech","['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'ui', 'design', 'request', 'r', 'software', 'engineering', 'systems', 'application', 'engineer', 'programming', 'models', 'business', 'architecture', 'communication', 'database', 'agile', 'unix', 'linux', 'object oriented']","['experience', 'degree', 'technical', 'ability', 'team', 'including', 'skill', 'building', 'project', 'technology', 'language', 'strong', 'complex', 'service', 'understanding', 'high']"
Amazon,Software Development Engineer - Remote Location,"['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'systems', 'code', 'programming', 'architecture', 'testing', 'coding', 'scaling', 'software development']","['experience', 'year', 'ability', 'including', 'management', 'building', 'language', 'complex', 'new', 'test']"
Amazon,"Software Development Engineer, Merchant Categories","['java', 'c++', '', 'object', 'oriented', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'aws', 'agile', 'scaling', 'software development']","['experience', 'year', 'ability', 'including', 'language', 'service', 'new']"
